baseClass,equivalentClass
UMLS:C0345964,DOID:5386
UMLS:C0153213,DOID:9698
UMLS:C0030332,DOID:13732
UMLS:C0026393,DOID:8867
UMLS:C0004608,DOID:1492
UMLS:C0153647,DOID:7224
UMLS:C1334360,DOID:5529
UMLS:C0243025,DOID:14472
UMLS:C1377785,DOID:4931
UMLS:C0879257,DOID:6163
UMLS:C0391869,DOID:2839
UMLS:C0854917,DOID:3674
UMLS:C0206526,DOID:401
UMLS:C0010930,DOID:9938
UMLS:C1334753,DOID:8335
UMLS:C0155652,DOID:9407
UMLS:C0022610,DOID:2382
UMLS:C1334665,DOID:6868
UMLS:C0947622,DOID:11151
UMLS:C0025299,DOID:1088
UMLS:C0155507,DOID:14081
UMLS:C0018789,DOID:9768
UMLS:C0279707,DOID:7927
UMLS:C0149523,DOID:13148
UMLS:C1334445,DOID:8207
UMLS:C1514905,DOID:6837
UMLS:C1334358,DOID:293
UMLS:C0033575,DOID:47
UMLS:C1332573,DOID:5996
UMLS:C1518950,DOID:8223
UMLS:C1333778,DOID:5700
UMLS:C0346006,DOID:8426
UMLS:C0155363,DOID:11594
UMLS:C0334260,DOID:7039
UMLS:C0154061,DOID:8826
UMLS:C1515868,DOID:5743
UMLS:C0024248,DOID:4347
UMLS:C0268419,DOID:2582
UMLS:C0032241,DOID:14319
UMLS:C0040947,DOID:1255
UMLS:C0151436,DOID:9809
UMLS:C0006267,DOID:9563
UMLS:C0155888,DOID:2314
UMLS:C1322252,DOID:3773
UMLS:C0025293,DOID:11572
UMLS:C1335301,DOID:4433
UMLS:C0028754,DOID:9970
UMLS:C0162809,DOID:3614
UMLS:C1335752,DOID:6844
UMLS:C0152083,DOID:2092
UMLS:C0206368,DOID:13641
UMLS:C1519872,DOID:5747
UMLS:C0010278,DOID:2340
UMLS:C0023443,DOID:285
UMLS:C1279621,DOID:13368
UMLS:C0442874,DOID:870
UMLS:C0496827,DOID:11820
UMLS:C0175699,DOID:14768
UMLS:C0278494,DOID:7442
UMLS:C0027122,DOID:668
UMLS:C0015958,DOID:13576
UMLS:C0085253,DOID:14256
UMLS:C0020481,DOID:1171
UMLS:C0035312,DOID:2569
UMLS:C1334247,DOID:7511
UMLS:C0023817,DOID:14118
UMLS:C0740267,DOID:1752
UMLS:C0279545,DOID:8282
UMLS:C0154723,DOID:10024
UMLS:C0003431,DOID:10939
UMLS:C0013238,DOID:10140
UMLS:C0345746,DOID:10069
UMLS:C0015499,DOID:2216
UMLS:C0154832,DOID:7765
UMLS:C0037889,DOID:12971
UMLS:C0877367,DOID:8433
UMLS:C0023195,DOID:1391
UMLS:C0334485,DOID:1373
UMLS:C0036416,DOID:13452
UMLS:C0030925,DOID:752
UMLS:C0008029,DOID:1856
UMLS:C0151482,DOID:14026
UMLS:C0392051,DOID:4639
UMLS:C1519913,DOID:5402
UMLS:C0238357,DOID:14451
UMLS:C0020490,DOID:9834
UMLS:C0206744,DOID:3109
UMLS:C0156361,DOID:13050
UMLS:C1333459,DOID:1106
UMLS:C0020807,DOID:12118
UMLS:C0029839,DOID:1555
UMLS:C0038273,DOID:2303
UMLS:C1332551,DOID:6335
UMLS:C0162566,DOID:3132
UMLS:C1333763,DOID:6270
UMLS:C0162830,DOID:4407
UMLS:C0017075,DOID:2426
UMLS:C1335743,DOID:5287
UMLS:C1511047,DOID:4879
UMLS:C1334659,DOID:5123
UMLS:C0154050,DOID:2517
UMLS:C0009443,DOID:10459
UMLS:C0238159,DOID:5379
UMLS:C0154968,DOID:11148
UMLS:C0031048,DOID:11481
UMLS:C1336943,DOID:137
UMLS:C0030470,DOID:1350
UMLS:C0158073,DOID:6227
UMLS:C0154941,DOID:13327
UMLS:C1334328,DOID:7402
UMLS:C0153495,DOID:14032
UMLS:C0275654,DOID:13942
UMLS:C0854859,DOID:7936
UMLS:C1335745,DOID:5699
UMLS:C0279765,DOID:5299
UMLS:C1533628,DOID:14723
UMLS:C0154896,DOID:9842
UMLS:C0155890,DOID:8484
UMLS:C0346341,DOID:298
UMLS:C0152266,DOID:8654
UMLS:C1518749,DOID:6514
UMLS:C0155353,DOID:13794
UMLS:C0205769,DOID:5075
UMLS:C0007959,DOID:10595
UMLS:C0334229,DOID:2705
UMLS:C0024286,DOID:13819
UMLS:C0431121,DOID:4210
UMLS:C0035235,DOID:1273
UMLS:C0155157,DOID:10525
UMLS:C0025037,DOID:9487
UMLS:C0011603,DOID:2723
UMLS:C0155672,DOID:8517
UMLS:C0018798,DOID:1682
UMLS:C0155015,DOID:13910
UMLS:C1511104,DOID:5209
UMLS:C0020474,DOID:13809
UMLS:C0023464,DOID:9953
UMLS:C0028860,DOID:1056
UMLS:C0376378,DOID:6692
UMLS:C0002757,DOID:4550
UMLS:C0040409,DOID:10944
UMLS:C0009442,DOID:4608
UMLS:C0334254,DOID:5660
UMLS:C0149654,DOID:12995
UMLS:C0271166,DOID:13963
UMLS:C0302592,DOID:2893
UMLS:C0346249,DOID:4463
UMLS:C1335181,DOID:6315
UMLS:C0155699,DOID:3978
UMLS:C0596869,DOID:10619
UMLS:C0155795,DOID:9742
UMLS:C0155391,DOID:14243
UMLS:C0334684,DOID:2697
UMLS:C0001906,DOID:9153
UMLS:C1333308,DOID:5923
UMLS:C0024530,DOID:12365
UMLS:C0039753,DOID:3733
UMLS:C0238502,DOID:12369
UMLS:C0025322,DOID:10787
UMLS:C0559460,DOID:5718
UMLS:C0030757,DOID:5501
UMLS:C1334028,DOID:5246
UMLS:C0345945,DOID:4875
UMLS:C0018948,DOID:9958
UMLS:C1513365,DOID:7541
UMLS:C0155214,DOID:11671
UMLS:C0272238,DOID:624
UMLS:C0334587,DOID:7305
UMLS:C1333157,DOID:5253
UMLS:C1332993,DOID:6083
UMLS:C1135215,DOID:1460
UMLS:C1260425,DOID:11132
UMLS:C0158360,DOID:8936
UMLS:C0017152,DOID:4029
UMLS:C0270972,DOID:11725
UMLS:C1266175,DOID:2647
UMLS:C0027868,DOID:440
UMLS:C0085207,DOID:11714
UMLS:C0730285,DOID:9191
UMLS:C1334237,DOID:2516
UMLS:C0022679,DOID:2975
UMLS:C0003089,DOID:417
UMLS:C0027528,DOID:2790
UMLS:C1275217,DOID:2097
UMLS:C0279980,DOID:4985
UMLS:C0263662,DOID:9499
UMLS:C0395863,DOID:9736
UMLS:C1515864,DOID:7246
UMLS:C0730278,DOID:8946
UMLS:C0279610,DOID:5191
UMLS:C0002989,DOID:14308
UMLS:C0341106,DOID:13922
UMLS:C1512750,DOID:6845
UMLS:C1335973,DOID:7049
UMLS:C0003175,DOID:7427
UMLS:C0232867,DOID:9617
UMLS:C0019159,DOID:12549
UMLS:C0751878,DOID:525
UMLS:C0018190,DOID:9113
UMLS:C0019196,DOID:1883
UMLS:C1333071,DOID:6312
UMLS:C0241961,DOID:8411
UMLS:C0005779,DOID:1247
UMLS:C0018021,DOID:12176
UMLS:C0031036,DOID:9810
UMLS:C0206157,DOID:3191
UMLS:C0280793,DOID:7912
UMLS:C0266521,DOID:560
UMLS:C0206094,DOID:166
UMLS:C0014850,DOID:10485
UMLS:C0349565,DOID:10199
UMLS:C0042131,DOID:345
UMLS:C1336900,DOID:9445
UMLS:C0740277,DOID:4897
UMLS:C1332362,DOID:707
UMLS:C1519826,DOID:2140
UMLS:C0023510,DOID:9500
UMLS:C0024025,DOID:10250
UMLS:C0016667,DOID:14261
UMLS:C0085577,DOID:720
UMLS:C0026857,DOID:17
UMLS:C1332905,DOID:3199
UMLS:C0524912,DOID:2044
UMLS:C0012236,DOID:11198
UMLS:C0155804,DOID:2050
UMLS:C0007135,DOID:4024
UMLS:C0175691,DOID:14796
UMLS:C0344297,DOID:980
UMLS:C1333416,DOID:3617
UMLS:C0699791,DOID:5517
UMLS:C0034902,DOID:1340
UMLS:C0279991,DOID:5893
UMLS:C0027849,DOID:14464
UMLS:C1333009,DOID:6161
UMLS:C0155070,DOID:10442
UMLS:C0152166,DOID:10610
UMLS:C1336753,DOID:10011
UMLS:C1333783,DOID:4715
UMLS:C0042951,DOID:5587
UMLS:C0334422,DOID:8020
UMLS:C0549160,DOID:10921
UMLS:C0008698,DOID:10792
UMLS:C0282528,DOID:906
UMLS:C0014057,DOID:10844
UMLS:C0278600,DOID:6383
UMLS:C0474966,DOID:3148
UMLS:C1336724,DOID:4086
UMLS:C0155000,DOID:11850
UMLS:C0020192,DOID:12716
UMLS:C1332932,DOID:10200
UMLS:C1334452,DOID:5410
UMLS:C1333162,DOID:7326
UMLS:C0006842,DOID:14512
UMLS:C0155176,DOID:1894
UMLS:C0007786,DOID:2316
UMLS:C1333003,DOID:3675
UMLS:C0154742,DOID:571
UMLS:C1333499,DOID:371
UMLS:C1333120,DOID:7088
UMLS:C1332581,DOID:3381
UMLS:C0700251,DOID:3690
UMLS:C0684249,DOID:3905
UMLS:C1334813,DOID:4679
UMLS:C1302530,DOID:10287
UMLS:C1511203,DOID:8050
UMLS:C1332249,DOID:3501
UMLS:C0206717,DOID:369
UMLS:C1520082,DOID:2076
UMLS:C0001889,DOID:4267
UMLS:C1334656,DOID:5046
UMLS:C1516761,DOID:7949
UMLS:C0019562,DOID:14175
UMLS:C1377844,DOID:6468
UMLS:C0010403,DOID:2917
UMLS:C0221777,DOID:13195
UMLS:C0683416,DOID:11038
UMLS:C0339826,DOID:6059
UMLS:C0162301,DOID:9589
UMLS:C1514523,DOID:6167
UMLS:C0012715,DOID:2351
UMLS:C0878705,DOID:12225
UMLS:C0003892,DOID:14286
UMLS:C1336756,DOID:4515
UMLS:C0153972,DOID:10206
UMLS:C1335422,DOID:8058
UMLS:C1266065,DOID:7566
UMLS:C0005716,DOID:12663
UMLS:C0346182,DOID:6331
UMLS:C0153205,DOID:10399
UMLS:C0278653,DOID:6576
UMLS:C0029412,DOID:10393
UMLS:C0155067,DOID:10441
UMLS:C1333051,DOID:6523
UMLS:C0019348,DOID:8566
UMLS:C0029644,DOID:6590
UMLS:C0017150,DOID:5577
UMLS:C0205851,DOID:2994
UMLS:C0031538,DOID:2712
UMLS:C0042907,DOID:9726
UMLS:C0031542,DOID:864
UMLS:C0023346,DOID:1023
UMLS:C0010073,DOID:11840
UMLS:C0023466,DOID:8593
UMLS:C1514429,DOID:4901
UMLS:C0154865,DOID:14252
UMLS:C0280325,DOID:7031
UMLS:C0156416,DOID:13589
UMLS:C0023308,DOID:110
UMLS:C1333748,DOID:8135
UMLS:C0349551,DOID:13159
UMLS:C0541719,DOID:2838
UMLS:C0041954,DOID:1426
UMLS:C1333462,DOID:5784
UMLS:C0155583,DOID:10913
UMLS:C1519859,DOID:3707
UMLS:C0345958,DOID:4556
UMLS:C1333456,DOID:5694
UMLS:C0002103,DOID:4481
UMLS:C0029464,DOID:4254
UMLS:C1515288,DOID:6021
UMLS:C1333507,DOID:5125
UMLS:C0156369,DOID:9042
UMLS:C0279654,DOID:7707
UMLS:C1332564,DOID:7132
UMLS:C0034068,DOID:9498
UMLS:C0027145,DOID:11634
UMLS:C1332995,DOID:6812
UMLS:C1336983,DOID:3740
UMLS:C0334580,DOID:7008
UMLS:C0268713,DOID:2590
UMLS:C0155362,DOID:13787
UMLS:C0013415,DOID:12139
UMLS:C1334820,DOID:3360
UMLS:C0279687,DOID:6037
UMLS:C1335923,DOID:7958
UMLS:C1335469,DOID:5600
UMLS:C0156195,DOID:13739
UMLS:C0031762,DOID:3159
UMLS:C0032266,DOID:13249
UMLS:C1306247,DOID:3205
UMLS:C0029124,DOID:5723
UMLS:C1336064,DOID:709
UMLS:C0154088,DOID:8634
UMLS:C0015530,DOID:2211
UMLS:C0017168,DOID:8534
UMLS:C0553723,DOID:3151
UMLS:C0018203,DOID:3265
UMLS:C0155540,DOID:10261
UMLS:C1332176,DOID:8140
UMLS:C0474334,DOID:5678
UMLS:C0334348,DOID:5439
UMLS:C0021396,DOID:12105
UMLS:C0154246,DOID:9267
UMLS:C0153212,DOID:9384
UMLS:C0152998,DOID:4986
UMLS:C0026703,DOID:12798
UMLS:C0432198,DOID:9249
UMLS:C0030517,DOID:11201
UMLS:C1335481,DOID:8006
UMLS:C0206735,DOID:4359
UMLS:C0431119,DOID:4591
UMLS:C0024897,DOID:4658
UMLS:C0026143,DOID:8729
UMLS:C0016724,DOID:6676
UMLS:C0156168,DOID:13254
UMLS:C0025162,DOID:1770
UMLS:C0154893,DOID:9794
UMLS:C1336531,DOID:7390
UMLS:C0085083,DOID:5425
UMLS:C0038353,DOID:3229
UMLS:C0042560,DOID:13095
UMLS:C1333509,DOID:10209
UMLS:C0018931,DOID:12332
UMLS:C0034212,DOID:4223
UMLS:C1335172,DOID:3002
UMLS:C0006264,DOID:3906
UMLS:C0022081,DOID:1406
UMLS:C0238309,DOID:1195
UMLS:C0035854,DOID:8881
UMLS:C0349530,DOID:10541
UMLS:C0023801,DOID:3153
UMLS:C0524799,DOID:10032
UMLS:C0008372,DOID:1852
UMLS:C1511199,DOID:13110
UMLS:C1334760,DOID:4893
UMLS:C0242583,DOID:5812
UMLS:C1334236,DOID:6113
UMLS:C0031030,DOID:823
UMLS:C0154854,DOID:12166
UMLS:C0853394,DOID:8427
UMLS:C0279681,DOID:3742
UMLS:C0085273,DOID:8743
UMLS:C1456249,DOID:14130
UMLS:C0346319,DOID:366
UMLS:C0347423,DOID:10203
UMLS:C1332973,DOID:4207
UMLS:C0334306,DOID:4917
UMLS:C0041182,DOID:4085
UMLS:C1514284,DOID:4500
UMLS:C1334258,DOID:8230
UMLS:C0549423,DOID:14159
UMLS:C0751951,DOID:3529
UMLS:C0010266,DOID:5656
UMLS:C1334298,DOID:6110
UMLS:C0155234,DOID:13756
UMLS:C0033680,DOID:10611
UMLS:C0311338,DOID:11105
UMLS:C0038358,DOID:10808
UMLS:C1334829,DOID:7054
UMLS:C0151731,DOID:13738
UMLS:C1333789,DOID:5516
UMLS:C0238208,DOID:5982
UMLS:C0037073,DOID:1896
UMLS:C0266853,DOID:217
UMLS:C1335062,DOID:5176
UMLS:C0040830,DOID:11101
UMLS:C0040188,DOID:2769
UMLS:C0749424,DOID:8161
UMLS:C0349633,DOID:713
UMLS:C0153612,DOID:11811
UMLS:C0279592,DOID:5602
UMLS:C1510455,DOID:12960
UMLS:C0375327,DOID:873
UMLS:C1511189,DOID:8097
UMLS:C0154774,DOID:10697
UMLS:C0220678,DOID:14756
UMLS:C0001485,DOID:0050117
UMLS:C0020497,DOID:4257
UMLS:C0311223,DOID:14188
UMLS:C0153168,DOID:10081
UMLS:C0158362,DOID:9788
UMLS:C1333405,DOID:6606
UMLS:C1517127,DOID:5564
UMLS:C0269061,DOID:10616
UMLS:C0280331,DOID:7586
UMLS:C0751739,DOID:10991
UMLS:C0029882,DOID:10754
UMLS:C0153466,DOID:1725
UMLS:C0155109,DOID:11033
UMLS:C0041341,DOID:13515
UMLS:C0019693,DOID:526
UMLS:C1332867,DOID:1522
UMLS:C0154759,DOID:13649
UMLS:C1333754,DOID:3120
UMLS:C0005744,DOID:10348
UMLS:C0041948,DOID:4676
UMLS:C0015310,DOID:1143
UMLS:C0004352,DOID:12849
UMLS:C0342488,DOID:4367
UMLS:C0010495,DOID:3144
UMLS:C0155298,DOID:13295
UMLS:C0206081,DOID:11613
UMLS:C0034072,DOID:8515
UMLS:C1333473,DOID:2764
UMLS:C0347095,DOID:6148
UMLS:C0017563,DOID:1483
UMLS:C0018920,DOID:483
UMLS:C1335295,DOID:8304
UMLS:C1320640,DOID:12161
UMLS:C0036489,DOID:4423
UMLS:C0270921,DOID:7319
UMLS:C0600452,DOID:900
UMLS:C0205650,DOID:3172
UMLS:C0153270,DOID:11315
UMLS:C0334478,DOID:5127
UMLS:C1335515,DOID:2992
UMLS:C0334317,DOID:5477
UMLS:C1335924,DOID:8138
UMLS:C0030305,DOID:4989
UMLS:C1332886,DOID:6017
UMLS:C1263901,DOID:12984
UMLS:C0030807,DOID:9182
UMLS:C0006915,DOID:10326
UMLS:C0149530,DOID:990
UMLS:C0154334,DOID:8646
UMLS:C1266112,DOID:6379
UMLS:C0334616,DOID:6707
UMLS:C1335747,DOID:5983
UMLS:C1519234,DOID:5724
UMLS:C0029227,DOID:1561
UMLS:C0265098,DOID:13446
UMLS:C0334586,DOID:4852
UMLS:C0018567,DOID:3158
UMLS:C0154806,DOID:1241
UMLS:C0152094,DOID:2012
UMLS:C0175692,DOID:14694
UMLS:C0036337,DOID:5418
UMLS:C0004626,DOID:874
UMLS:C0022716,DOID:1838
UMLS:C0264435,DOID:10331
UMLS:C1334668,DOID:6484
UMLS:C1333001,DOID:4454
UMLS:C0155747,DOID:14006
UMLS:C0270810,DOID:6925
UMLS:C0018528,DOID:9977
UMLS:C0346239,DOID:512
UMLS:C0205747,DOID:10041
UMLS:C0220633,DOID:6039
UMLS:C0162824,DOID:3818
UMLS:C0751783,DOID:3534
UMLS:C0156385,DOID:8920
UMLS:C0279667,DOID:7438
UMLS:C0740342,DOID:2960
UMLS:C0020678,DOID:4535
UMLS:C0024591,DOID:8545
UMLS:C0155095,DOID:12087
UMLS:C0877152,DOID:4037
UMLS:C1332267,DOID:5267
UMLS:C1335974,DOID:8122
UMLS:C0019069,DOID:12134
UMLS:C0748408,DOID:1575
UMLS:C0034186,DOID:11400
UMLS:C1332341,DOID:7559
UMLS:C1519871,DOID:5726
UMLS:C0154138,DOID:10719
UMLS:C1336038,DOID:7679
UMLS:C1336962,DOID:6777
UMLS:C1335315,DOID:5751
UMLS:C0034223,DOID:1425
UMLS:C1334252,DOID:1628
UMLS:C0013903,DOID:12714
UMLS:C1257958,DOID:4194
UMLS:C0545074,DOID:5709
UMLS:C0085404,DOID:14039
UMLS:C1514909,DOID:4895
UMLS:C0349534,DOID:4284
UMLS:C0030593,DOID:12731
UMLS:C0334273,DOID:7173
UMLS:C0030443,DOID:1029
UMLS:C0282529,DOID:2580
UMLS:C0155245,DOID:13654
UMLS:C0043119,DOID:5688
UMLS:C0854914,DOID:4650
UMLS:C0152210,DOID:1942
UMLS:C1334231,DOID:4119
UMLS:C0152020,DOID:11914
UMLS:C0154834,DOID:11295
UMLS:C1336907,DOID:7289
UMLS:C0030424,DOID:10699
UMLS:C0032051,DOID:3891
UMLS:C0008928,DOID:13994
UMLS:C1333191,DOID:2673
UMLS:C1332609,DOID:5508
UMLS:C0268155,DOID:14695
UMLS:C0178426,DOID:12594
UMLS:C0334499,DOID:2700
UMLS:C0153425,DOID:10154
UMLS:C0037116,DOID:10325
UMLS:C1334257,DOID:6733
UMLS:C1336711,DOID:12286
UMLS:C0742343,DOID:1584
UMLS:C1334927,DOID:1542
UMLS:C0520716,DOID:9255
UMLS:C1334372,DOID:5696
UMLS:C0278803,DOID:4906
UMLS:C0030372,DOID:11360
UMLS:C0153219,DOID:13127
UMLS:C0948749,DOID:12342
UMLS:C0032586,DOID:4307
UMLS:C0268314,DOID:6691
UMLS:C1112530,DOID:9655
UMLS:C0031111,DOID:9957
UMLS:C1518355,DOID:7665
UMLS:C1332195,DOID:7945
UMLS:C0154254,DOID:2344
UMLS:C1335415,DOID:5510
UMLS:C0025007,DOID:8622
UMLS:C0346373,DOID:6994
UMLS:C0030920,DOID:750
UMLS:C0035091,DOID:447
UMLS:C0600327,DOID:14115
UMLS:C0302363,DOID:14457
UMLS:C0341692,DOID:13138
UMLS:C0280631,DOID:5289
UMLS:C0235880,DOID:1802
UMLS:C0749163,DOID:7587
UMLS:C0269194,DOID:9043
UMLS:C0242172,DOID:1003
UMLS:C0006057,DOID:11976
UMLS:C0079541,DOID:4621
UMLS:C1332250,DOID:7136
UMLS:C0002986,DOID:14499
UMLS:C1332557,DOID:5306
UMLS:C1335069,DOID:3303
UMLS:C0041227,DOID:10113
UMLS:C0038034,DOID:14484
UMLS:C1456255,DOID:11629
UMLS:C0919638,DOID:4638
UMLS:C0156261,DOID:3508
UMLS:C0154052,DOID:254
UMLS:C0008925,DOID:674
UMLS:C1333508,DOID:5293
UMLS:C1332602,DOID:5913
UMLS:C0030353,DOID:146
UMLS:C0028887,DOID:3983
UMLS:C1333072,DOID:6313
UMLS:C0042161,DOID:3480
UMLS:C1510778,DOID:4422
UMLS:C1175175,DOID:2945
UMLS:C0040963,DOID:4078
UMLS:C0009492,DOID:682
UMLS:C0544830,DOID:5161
UMLS:C0040254,DOID:4336
UMLS:C1334368,DOID:4869
UMLS:C1335575,DOID:7388
UMLS:C0155258,DOID:11232
UMLS:C0154652,DOID:10361
UMLS:C0155421,DOID:11181
UMLS:C0032131,DOID:3721
UMLS:C0006060,DOID:14095
UMLS:C0025229,DOID:5052
UMLS:C0034362,DOID:11100
UMLS:C1333470,DOID:3747
UMLS:C0020428,DOID:446
UMLS:C0011548,DOID:10931
UMLS:C0151311,DOID:3817
UMLS:C1515893,DOID:6848
UMLS:C0021933,DOID:8446
UMLS:C0034960,DOID:10582
UMLS:C0238198,DOID:9253
UMLS:C0279983,DOID:7731
UMLS:C1335682,DOID:7160
UMLS:C0034100,DOID:11189
UMLS:C0035335,DOID:768
UMLS:C1336535,DOID:7634
UMLS:C1306804,DOID:7187
UMLS:C0334451,DOID:7615
UMLS:C0013570,DOID:8771
UMLS:C0008521,DOID:1417
UMLS:C0796663,DOID:6082
UMLS:C0238117,DOID:5003
UMLS:C0014179,DOID:1002
UMLS:C0006145,DOID:3463
UMLS:C0020302,DOID:11212
UMLS:C0278601,DOID:6263
UMLS:C0877149,DOID:14284
UMLS:C0392548,DOID:11577
UMLS:C0007125,DOID:5050
UMLS:C0152507,DOID:14397
UMLS:C1335776,DOID:5874
UMLS:C0345913,DOID:0050625
UMLS:C0036161,DOID:3323
UMLS:C0021099,DOID:8504
UMLS:C1368898,DOID:5565
UMLS:C0600298,DOID:9893
UMLS:C0206673,DOID:2065
UMLS:C0153656,DOID:8731
UMLS:C0008340,DOID:899
UMLS:C0155419,DOID:9735
UMLS:C0020951,DOID:1557
UMLS:C0152189,DOID:10378
UMLS:C0238288,DOID:11727
UMLS:C0349582,DOID:3202
UMLS:C0155503,DOID:2479
UMLS:C1510479,DOID:10383
UMLS:C0040156,DOID:7997
UMLS:C1333097,DOID:4118
UMLS:C0085437,DOID:9470
UMLS:C1518729,DOID:5474
UMLS:C0155807,DOID:13046
UMLS:C0152267,DOID:8628
UMLS:C0238246,DOID:271
UMLS:C0011859,DOID:11712
UMLS:C0155746,DOID:342
UMLS:C0027709,DOID:12679
UMLS:C0206682,DOID:3962
UMLS:C1266114,DOID:8243
UMLS:C0039082,DOID:225
UMLS:C0347515,DOID:1138
UMLS:C0339904,DOID:1578
UMLS:C0852937,DOID:10183
UMLS:C0027339,DOID:4123
UMLS:C1333767,DOID:5579
UMLS:C1520093,DOID:7491
UMLS:C0013426,DOID:14292
UMLS:C0033998,DOID:10526
UMLS:C1512419,DOID:6846
UMLS:C0154199,DOID:533
UMLS:C1337012,DOID:5884
UMLS:C0152071,DOID:882
UMLS:C1335383,DOID:8030
UMLS:C0752352,DOID:913
UMLS:C1135196,DOID:9775
UMLS:C0265066,DOID:12282
UMLS:C1332635,DOID:3009
UMLS:C0034066,DOID:8516
UMLS:C0017732,DOID:10603
UMLS:C0038732,DOID:12451
UMLS:C0949134,DOID:2088
UMLS:C0265341,DOID:14686
UMLS:C1334271,DOID:3772
UMLS:C0155261,DOID:1397
UMLS:C0041969,DOID:732
UMLS:C1266167,DOID:5867
UMLS:C0079301,DOID:3209
UMLS:C0020255,DOID:10908
UMLS:C0157540,DOID:8512
UMLS:C0392077,DOID:13405
UMLS:C0281334,DOID:7826
UMLS:C0017205,DOID:1926
UMLS:C0011226,DOID:2047
UMLS:C0023092,DOID:9537
UMLS:C0205789,DOID:468
UMLS:C0033822,DOID:3559
UMLS:C1334567,DOID:6034
UMLS:C0431124,DOID:3196
UMLS:C0432520,DOID:8883
UMLS:C1336748,DOID:4514
UMLS:C0270204,DOID:12043
UMLS:C1518691,DOID:6232
UMLS:C0546826,DOID:12179
UMLS:C0334312,DOID:7179
UMLS:C0008683,DOID:10790
UMLS:C1456163,DOID:14140
UMLS:C0021364,DOID:12336
UMLS:C1512738,DOID:7967
UMLS:C0155372,DOID:2460
UMLS:C1335302,DOID:3498
UMLS:C1336518,DOID:472
UMLS:C1519207,DOID:5760
UMLS:C1334067,DOID:13407
UMLS:C0264490,DOID:11162
UMLS:C0015300,DOID:9370
UMLS:C1333284,DOID:4855
UMLS:C0039726,DOID:4662
UMLS:C1335893,DOID:8203
UMLS:C0152724,DOID:13282
UMLS:C0018522,DOID:4534
UMLS:C1335420,DOID:5341
UMLS:C0751955,DOID:3454
UMLS:C0262371,DOID:656
UMLS:C0155231,DOID:11134
UMLS:C0598608,DOID:9279
UMLS:C0043019,DOID:3522
UMLS:C0042168,DOID:13140
UMLS:C0334511,DOID:2653
UMLS:C0155505,DOID:13867
UMLS:C0008681,DOID:9312
UMLS:C0152186,DOID:9336
UMLS:C1336919,DOID:8187
UMLS:C0007939,DOID:4166
UMLS:C0008680,DOID:9502
UMLS:C0153994,DOID:13955
UMLS:C0431128,DOID:3847
UMLS:C0155492,DOID:10852
UMLS:C1512768,DOID:4279
UMLS:C0038013,DOID:7147
UMLS:C0153483,DOID:2595
UMLS:C1514915,DOID:5240
UMLS:C1332316,DOID:6581
UMLS:C0153400,DOID:9235
UMLS:C0400923,DOID:272
UMLS:C0004030,DOID:13564
UMLS:C0751560,DOID:8858
UMLS:C0002886,DOID:2361
UMLS:C0155963,DOID:14111
UMLS:C1377598,DOID:7430
UMLS:C0085580,DOID:10825
UMLS:C0009770,DOID:13800
UMLS:C0751336,DOID:11720
UMLS:C0080178,DOID:1089
UMLS:C0521542,DOID:3523
UMLS:C0948638,DOID:4034
UMLS:C1336504,DOID:6762
UMLS:C1332302,DOID:6381
UMLS:C0027821,DOID:11569
UMLS:C0376480,DOID:3086
UMLS:C1333511,DOID:7752
UMLS:C0006261,DOID:1176
UMLS:C1333048,DOID:7825
UMLS:C1512743,DOID:7553
UMLS:C1266091,DOID:3279
UMLS:C0004096,DOID:2841
UMLS:C0206067,DOID:5362
UMLS:C0338106,DOID:234
UMLS:C1334657,DOID:6867
UMLS:C0155262,DOID:10499
UMLS:C0155246,DOID:3096
UMLS:C0017567,DOID:5338
UMLS:C0334608,DOID:6548
UMLS:C1335975,DOID:4151
UMLS:C1333510,DOID:7503
UMLS:C0085160,DOID:2282
UMLS:C0349620,DOID:4853
UMLS:C1509147,DOID:4231
UMLS:C1266194,DOID:8543
UMLS:C0016085,DOID:1080
UMLS:C0476203,DOID:315
UMLS:C0002880,DOID:718
UMLS:C0006370,DOID:12129
UMLS:C1266141,DOID:2698
UMLS:C1511048,DOID:5382
UMLS:C1334259,DOID:3639
UMLS:C0010964,DOID:2785
UMLS:C1336913,DOID:7436
UMLS:C1456167,DOID:13239
UMLS:C0206683,DOID:3968
UMLS:C0206743,DOID:3672
UMLS:C1321870,DOID:7747
UMLS:C0600503,DOID:2212
UMLS:C1519828,DOID:5643
UMLS:C1336726,DOID:4061
UMLS:C1266044,DOID:4464
UMLS:C0003873,DOID:7148
UMLS:C0154271,DOID:9969
UMLS:C0153385,DOID:8688
UMLS:C1332987,DOID:8336
UMLS:C0011351,DOID:693
UMLS:C1332948,DOID:7429
UMLS:C0155691,DOID:9694
UMLS:C0036913,DOID:10817
UMLS:C0267785,DOID:5728
UMLS:C0206654,DOID:5138
UMLS:C1266046,DOID:8292
UMLS:C0003164,DOID:10324
UMLS:C0006272,DOID:2799
UMLS:C0007099,DOID:8719
UMLS:C0456845,DOID:9547
UMLS:C0042385,DOID:11450
UMLS:C0853688,DOID:5975
UMLS:C0269062,DOID:1513
UMLS:C0042076,DOID:731
UMLS:C0020252,DOID:9912
UMLS:C0034494,DOID:11260
UMLS:C0008370,DOID:13580
UMLS:C0027822,DOID:3309
